,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,Age,Annee_travail,Percent_credit_revenu,Percent_loyer_revenu,Duree
3183,103718,0,Cash loans,F,N,Y,157500.0,931401.0,39591.0,832500.0,Working,Secondary / secondary special,Married,1,1,1,1,0,0,2.0,0.11299073606574794,0.13223160144495755,0.4632753280912678,-1459.0,1,52.42191780821918,9.0,5.913657142857143,0.2513714285714286,0.0425069331040014
3184,103719,0,Cash loans,M,N,Y,189000.0,790830.0,62613.0,675000.0,Working,Secondary / secondary special,Single / not married,1,1,0,1,0,0,1.0,0.15253862058948267,0.3728002655359918,0.6940926425266661,0.0,1,23.046575342465754,1.0,4.184285714285714,0.3312857142857143,0.0791737794469102
3185,103720,0,Cash loans,F,N,N,74250.0,263686.5,13522.5,238500.0,Pensioner,Secondary / secondary special,Widow,1,0,0,1,0,0,1.0,,0.6309587029449821,0.7106743858828587,-3.0,0,67.12054794520547,,3.551333333333333,0.18212121212121213,0.051282488864617636
3186,103721,0,Cash loans,F,N,Y,157500.0,1574266.5,54850.5,1359000.0,Working,Secondary / secondary special,Married,1,1,0,1,1,1,2.0,0.6817349002188261,0.09188805127704593,0.4956658291397297,-759.0,1,51.06027397260274,5.0,9.995342857142855,0.3482571428571429,0.03484194067522875
3187,103722,0,Cash loans,F,Y,Y,247500.0,1165500.0,41994.0,1165500.0,State servant,Higher education,Single / not married,1,1,0,1,0,1,1.0,0.7349455405230529,0.3100029652396353,0.3506958432829587,-513.0,1,29.12054794520548,10.0,4.709090909090909,0.16967272727272728,0.03603088803088803
3188,103723,0,Cash loans,F,Y,Y,67500.0,808650.0,23773.5,675000.0,Pensioner,Lower secondary,Married,1,0,0,1,0,0,2.0,,0.4220506681594633,0.7091891096653581,-716.0,1,59.33972602739726,,11.98,0.3522,0.02939899833055092
3189,103724,0,Cash loans,M,N,N,135000.0,540000.0,29425.5,540000.0,Working,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,2.0,0.32284432474584185,0.1899327299225238,0.6313545365850379,-698.0,1,29.750684931506854,3.0,4.0,0.21796666666666667,0.05449166666666667
3190,103726,1,Cash loans,M,N,Y,166500.0,436032.0,21339.0,360000.0,Commercial associate,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,2.0,0.1342412548243777,0.3380039632580349,,0.0,1,27.16986301369863,0.0,2.618810810810811,0.12816216216216214,0.04893906869220608
3191,103727,0,Cash loans,M,Y,Y,270000.0,500211.0,52654.5,463500.0,Commercial associate,Higher education,Married,1,1,0,1,0,0,3.0,,0.6701121070143387,0.6263042766749393,-985.0,1,40.59178082191781,4.0,1.8526333333333331,0.19501666666666667,0.10526457834793718
3192,103728,0,Cash loans,F,N,Y,202500.0,797868.0,31045.5,666000.0,Working,Higher education,Civil marriage,1,1,0,1,0,0,2.0,,0.6247303486315581,0.5971924268337128,-1010.0,1,47.47671232876712,20.0,3.940088888888889,0.15331111111111112,0.03891057167350991
3193,103729,0,Cash loans,M,Y,Y,112500.0,576837.0,18607.5,481500.0,Working,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,2.0,,0.4970005938326306,,-338.0,1,51.11232876712329,0.0,5.12744,0.1654,0.03225781286567956
3194,103730,0,Cash loans,F,N,Y,157500.0,280332.0,25839.0,234000.0,Working,Secondary / secondary special,Single / not married,1,1,0,1,0,1,1.0,0.7135251829936494,0.6157839829027676,0.6092756673894402,-2080.0,1,46.75616438356165,0.0,1.7798857142857143,0.16405714285714285,0.09217285218954667
3195,103731,0,Cash loans,M,Y,Y,225000.0,161730.0,13833.0,135000.0,Working,Secondary / secondary special,Married,1,1,1,1,0,0,2.0,0.2577191454809015,0.1493356653169924,0.41184855592423975,-550.0,1,26.32054794520548,3.0,0.7188,0.06147999999999999,0.08553144129104062
3196,103732,0,Cash loans,F,N,N,90000.0,127350.0,13842.0,112500.0,State servant,Higher education,Married,1,1,0,1,0,0,2.0,,0.4294069870237848,,-1072.0,1,30.85753424657534,3.0,1.415,0.1538,0.10869257950530037
3197,103734,0,Cash loans,F,N,Y,135000.0,275040.0,13504.5,180000.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,1,0,2.0,,0.0453471893935401,0.1852020815902493,-594.0,1,40.56164383561644,0.0,2.037333333333333,0.10003333333333334,0.049100130890052364
3198,103735,0,Cash loans,M,Y,Y,157500.0,298512.0,29655.0,270000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.7625495747674161,0.6626377922738201,-2175.0,0,51.57808219178082,1.0,1.8953142857142855,0.18828571428571428,0.09934273999035216
3199,103736,0,Revolving loans,F,N,Y,360000.0,180000.0,9000.0,180000.0,Commercial associate,Higher education,Single / not married,1,1,1,1,1,0,1.0,,0.6713146782234499,0.5797274227921155,-704.0,0,30.556164383561644,0.0,0.5,0.025,0.05
3200,103737,0,Revolving loans,F,N,N,99000.0,202500.0,10125.0,202500.0,Working,Secondary / secondary special,Single / not married,1,1,1,1,1,0,1.0,,0.7559546180438899,0.32173528219668485,0.0,0,44.35342465753425,8.0,2.0454545454545454,0.10227272727272728,0.05
3201,103738,0,Cash loans,F,N,Y,90000.0,163098.0,16015.5,153000.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,0,2.0,,0.31820008671947303,0.746300213050371,-475.0,0,66.14794520547945,,1.8122,0.17795,0.09819556340359784
3202,103739,1,Cash loans,F,N,N,135000.0,675000.0,21906.0,675000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,,0.2298535073078563,0.178760465484575,0.0,1,26.632876712328766,4.0,5.0,0.16226666666666667,0.032453333333333334
3203,103740,0,Cash loans,F,N,Y,36000.0,152820.0,8901.0,135000.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,0,2.0,,0.665313726999777,0.7295666907060153,0.0,0,56.673972602739724,,4.245,0.24725,0.058244994110718484
3204,103741,0,Cash loans,F,Y,N,180000.0,270000.0,26703.0,270000.0,State servant,Higher education,Married,1,1,0,1,0,0,2.0,0.4640681660364525,0.6599854638013327,,-1566.0,1,28.136986301369863,7.0,1.5,0.14835,0.0989
3205,103742,0,Cash loans,F,Y,Y,202500.0,808650.0,23773.5,675000.0,Working,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,5.0,,0.6591900495008605,0.7850520263728172,-2210.0,0,41.13972602739726,11.0,3.993333333333333,0.1174,0.02939899833055092
3206,103743,0,Revolving loans,F,N,Y,112500.0,135000.0,6750.0,135000.0,Commercial associate,Higher education,Married,1,1,1,1,0,0,2.0,,0.629353324398331,0.5762088360175724,-814.0,0,60.31506849315068,2.0,1.2,0.06,0.05
3207,103745,0,Revolving loans,F,Y,N,202500.0,135000.0,6750.0,135000.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.6262568552505551,,-2051.0,0,52.43561643835615,8.0,0.6666666666666666,0.03333333333333333,0.05
3208,103746,0,Cash loans,F,N,Y,103500.0,467257.5,17743.5,328500.0,Working,Secondary / secondary special,Widow,1,1,0,1,0,0,1.0,,0.6787640186470706,0.3280631605201915,-1521.0,1,59.26849315068493,0.0,4.514565217391303,0.17143478260869566,0.0379737082871864
3209,103747,0,Cash loans,F,Y,Y,810000.0,900000.0,94509.0,900000.0,Working,Higher education,Married,1,1,1,1,1,1,2.0,0.6949301036620595,0.6183675566189617,0.7503751495159068,-246.0,1,47.72602739726028,11.0,1.1111111111111112,0.11667777777777777,0.10500999999999999
3210,103748,0,Cash loans,F,Y,Y,360000.0,1082214.0,31770.0,945000.0,Working,Secondary / secondary special,Married,1,1,0,1,1,0,3.0,0.42143934293786217,0.6969077285928359,0.6127042441012546,-1583.0,1,40.772602739726025,7.0,3.00615,0.08825,0.02935648587063187
3211,103749,0,Revolving loans,F,N,Y,90000.0,270000.0,13500.0,270000.0,Commercial associate,Secondary / secondary special,Married,1,1,1,1,0,0,2.0,,0.5834690679725502,0.2678689358444539,-1009.0,0,25.78082191780822,7.0,3.0,0.15,0.05
3212,103750,0,Cash loans,F,N,Y,54000.0,135000.0,13279.5,135000.0,Pensioner,Secondary / secondary special,Widow,1,0,0,1,0,0,1.0,,,0.7850520263728172,-1473.0,1,63.47397260273973,,2.5,0.2459166666666667,0.09836666666666667
3213,103751,0,Cash loans,M,Y,Y,292500.0,900000.0,43429.5,900000.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.3123238139358525,0.6058503469442679,,-898.0,1,31.054794520547944,1.0,3.0769230769230766,0.1484769230769231,0.048255
3214,103752,0,Cash loans,M,Y,Y,405000.0,894501.0,93928.5,855000.0,Working,Secondary / secondary special,Single / not married,1,1,0,1,0,0,1.0,,0.623201358482258,0.7338145369642702,0.0,1,49.89041095890411,8.0,2.2086444444444444,0.23192222222222225,0.10500659026652848
3215,103753,0,Cash loans,F,Y,Y,157500.0,375322.5,16029.0,324000.0,State servant,Higher education,Married,1,1,0,1,1,0,2.0,,0.005319710685920889,,-1514.0,1,57.597260273972594,27.0,2.383,0.10177142857142857,0.04270727174629818
3216,103754,0,Cash loans,F,N,Y,121500.0,1125000.0,33025.5,1125000.0,Pensioner,Secondary / secondary special,Separated,1,0,0,1,0,0,1.0,,0.5088901187609559,0.7076993447402619,-2884.0,1,57.36438356164385,,9.25925925925926,0.27181481481481484,0.029356
3217,103755,0,Cash loans,F,N,Y,216000.0,518562.0,20695.5,463500.0,Working,Secondary / secondary special,Civil marriage,1,1,0,1,0,0,2.0,0.4731917953501935,0.1346361796982362,0.7675231046555077,0.0,1,51.8,0.0,2.40075,0.0958125,0.03990940331146517
3218,103756,0,Cash loans,F,N,Y,112500.0,417024.0,17797.5,360000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.41373124146552376,0.7700870700124128,-561.0,1,54.96438356164385,16.0,3.7068800000000004,0.1582,0.042677399861878455
3219,103757,0,Cash loans,M,Y,N,292500.0,355536.0,24178.5,270000.0,Working,Secondary / secondary special,Married,1,1,1,1,1,0,2.0,0.1272524959939469,0.2858978721410488,0.6528965519806539,-1794.0,1,28.213698630136985,3.0,1.2155076923076924,0.08266153846153848,0.06800577156743623
3220,103758,0,Cash loans,F,N,N,112500.0,508495.5,24462.0,454500.0,Working,Secondary / secondary special,Married,1,1,0,1,1,0,2.0,0.3744680664251326,0.6834660397153999,0.3360615207658242,-2880.0,1,38.95616438356164,1.0,4.51996,0.21744000000000002,0.048106620412570016
3221,103759,1,Cash loans,F,Y,N,184500.0,854896.5,43780.5,702000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,0.5083465430313572,0.4214267118943418,0.13426542355494275,-1934.0,1,37.961643835616435,4.0,4.6335853658536585,0.2372926829268293,0.051211462440190134
3222,103760,0,Revolving loans,M,N,Y,67500.0,270000.0,13500.0,270000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,,0.629995821129552,0.8106180215523969,-793.0,0,44.41095890410959,1.0,4.0,0.2,0.05
3223,103761,0,Cash loans,F,Y,N,94500.0,508495.5,22527.0,454500.0,Working,Secondary / secondary special,Married,1,1,1,1,0,0,2.0,0.7549915204531734,0.6878820790723822,0.39277386060313396,-1882.0,1,51.901369863013706,4.0,5.380904761904762,0.2383809523809524,0.04430127700245135
3224,103763,0,Revolving loans,M,Y,Y,180000.0,495000.0,24750.0,495000.0,Working,Higher education,Married,1,1,1,1,1,0,2.0,0.6340282102258877,0.7972335958085757,0.6832688314232291,-3331.0,0,36.19178082191781,9.0,2.75,0.1375,0.05
3225,103764,0,Cash loans,F,N,N,180000.0,1293165.0,37809.0,1012500.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.9000403484267641,0.660461299304561,0.6092756673894402,-2299.0,1,56.23013698630137,7.0,7.18425,0.21005,0.029237568291749318
3226,103765,0,Revolving loans,F,N,N,157500.0,270000.0,13500.0,270000.0,Commercial associate,Higher education,Civil marriage,1,1,0,1,0,0,3.0,0.41672005569417936,0.5511780419569503,0.6528965519806539,-1440.0,0,33.42739726027396,3.0,1.7142857142857142,0.08571428571428573,0.05
3227,103766,0,Cash loans,F,N,Y,135000.0,276277.5,21825.0,238500.0,Commercial associate,Secondary / secondary special,Single / not married,1,1,0,1,1,0,1.0,0.5259345397079155,0.6142255049727365,0.7136313997323308,-719.0,1,42.85205479452055,22.0,2.0465,0.16166666666666665,0.0789966609658767
3228,103767,0,Cash loans,M,Y,Y,468000.0,2356920.0,119731.5,2250000.0,Commercial associate,Higher education,Civil marriage,1,1,0,1,0,0,2.0,0.5937163403024269,0.7485746779943652,0.2636468134452008,-690.0,0,25.46027397260274,2.0,5.036153846153846,0.2558365384615385,0.05079998472582863
3229,103768,0,Cash loans,F,Y,Y,540000.0,2245500.0,83214.0,2245500.0,Working,Higher education,Married,1,1,0,1,0,0,3.0,,0.6410777968143899,0.6940926425266661,-297.0,0,50.81917808219178,0.0,4.158333333333333,0.1541,0.03705811623246493
3230,103769,0,Cash loans,F,N,Y,63000.0,760225.5,51138.0,679500.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.6327543063368241,0.6397075677637197,-480.0,1,49.93972602739726,1.0,12.06707142857143,0.8117142857142857,0.06726688331291178
3231,103770,0,Cash loans,F,Y,Y,270000.0,1588500.0,65556.0,1588500.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.37214984603809226,0.4921903249169826,0.5638350489514956,0.0,1,49.0,5.0,5.883333333333334,0.2428,0.04126912181303116
3232,103772,0,Cash loans,F,N,Y,270000.0,1006920.0,45499.5,900000.0,Working,Secondary / secondary special,Married,1,1,1,1,1,0,3.0,,0.29565152399844463,0.4830501881366946,-285.0,1,41.51780821917808,7.0,3.729333333333333,0.16851666666666668,0.04518680729352878
3233,103774,0,Cash loans,M,N,Y,360000.0,622413.0,31909.5,495000.0,State servant,Higher education,Married,1,1,0,1,0,0,4.0,,0.7658712736016823,0.4543210601605785,0.0,1,32.63835616438356,7.0,1.728925,0.0886375,0.0512674060471102
3234,103775,0,Cash loans,F,N,N,103500.0,254700.0,20250.0,225000.0,Working,Secondary / secondary special,Married,1,1,1,1,1,0,2.0,,0.033759477827145404,0.08503261489695353,-1846.0,1,38.95342465753425,5.0,2.4608695652173918,0.1956521739130435,0.07950530035335689
3235,103776,0,Cash loans,F,N,Y,135000.0,206271.0,21883.5,193500.0,Working,Higher education,Single / not married,1,1,1,1,1,0,1.0,0.260957026753661,0.24786034604174184,,-654.0,1,23.334246575342465,4.0,1.5279333333333334,0.1621,0.10609101618744274
3236,103777,0,Cash loans,F,N,Y,112500.0,774000.0,27549.0,774000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.6413142508251598,0.5797274227921155,-1438.0,1,42.12602739726027,3.0,6.88,0.24488000000000001,0.035593023255813955
3237,103778,0,Cash loans,M,N,Y,202500.0,601029.0,47614.5,513000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,,0.15426542413276212,,0.0,1,33.68767123287671,4.0,2.9680444444444443,0.2351333333333333,0.0792216348961531
3238,103779,0,Cash loans,M,Y,Y,225000.0,1530000.0,42075.0,1530000.0,Pensioner,Higher education,Married,1,0,0,1,0,0,2.0,,0.7316023327954665,0.7194907850918436,-1243.0,1,63.33150684931507,,6.8,0.187,0.0275
3239,103780,0,Revolving loans,F,N,Y,135000.0,337500.0,16875.0,337500.0,Working,Secondary / secondary special,Widow,1,1,0,1,0,0,2.0,0.18251770871160505,0.7268744900687292,,-353.0,0,40.893150684931506,1.0,2.5,0.125,0.05
3240,103781,0,Cash loans,M,Y,N,225000.0,1192500.0,34866.0,1192500.0,Working,Secondary / secondary special,Married,1,1,0,1,1,0,3.0,,0.4683580987094502,0.4382813743111921,-2280.0,1,37.21643835616438,1.0,5.3,0.15496,0.029237735849056607
3241,103782,1,Cash loans,F,N,N,90000.0,343800.0,16852.5,225000.0,Working,Secondary / secondary special,Married,1,1,1,1,0,0,2.0,0.5096057668075911,0.3442507292017128,,-167.0,1,44.63561643835617,4.0,3.82,0.18725,0.049018324607329834
3242,103785,0,Cash loans,F,N,N,112500.0,704844.0,34038.0,630000.0,Pensioner,Secondary / secondary special,Widow,1,0,0,1,0,0,1.0,,0.361172877169777,0.5082869913916046,0.0,0,62.91780821917809,,6.265280000000001,0.30256,0.04829153685070739
3243,103786,0,Cash loans,F,N,Y,202500.0,724500.0,21181.5,724500.0,State servant,Higher education,Single / not married,1,1,0,1,0,0,1.0,0.8105787357715878,0.6377451274120066,0.7380196196295241,-1287.0,1,47.767123287671225,27.0,3.5777777777777784,0.1046,0.029236024844720494
3244,103787,0,Revolving loans,M,Y,Y,135000.0,270000.0,13500.0,270000.0,Working,Higher education,Separated,1,1,0,1,0,0,2.0,,0.22664866013099205,0.7352209993926424,-1000.0,0,51.005479452054786,3.0,2.0,0.1,0.05
3245,103788,0,Cash loans,M,Y,Y,180000.0,630000.0,20322.0,630000.0,Working,Secondary / secondary special,Married,1,1,1,1,1,0,4.0,0.3441752342419781,0.3099094230038628,0.5513812618027899,-1676.0,0,34.03835616438357,2.0,3.5,0.1129,0.03225714285714286
3246,103789,0,Cash loans,F,N,N,202500.0,1546020.0,42642.0,1350000.0,Working,Secondary / secondary special,Single / not married,1,1,1,1,0,0,2.0,0.7590449506129129,0.5548267130667041,0.5298898341969072,-474.0,1,39.553424657534244,8.0,7.634666666666668,0.21057777777777775,0.02758179066247526
3247,103790,0,Cash loans,F,N,Y,90000.0,1288350.0,37669.5,1125000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.09267754184871037,0.5744466170995097,-1628.0,1,56.282191780821925,1.0,14.315,0.41855,0.029238560950052388
3248,103791,0,Cash loans,F,N,Y,202500.0,988191.0,39321.0,909000.0,Commercial associate,Higher education,Married,1,1,0,1,0,1,3.0,,0.5530436317661158,0.7922644738669378,-1483.0,0,45.2027397260274,0.0,4.879955555555554,0.19417777777777775,0.0397908906274192
3249,103792,0,Revolving loans,F,N,Y,90000.0,225000.0,11250.0,225000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,,0.463471680535959,0.42589289800515295,0.0,0,46.99178082191781,7.0,2.5,0.125,0.05
3250,103793,1,Cash loans,F,Y,Y,81000.0,526491.0,17397.0,454500.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,1,0,2.0,,0.22359319175218306,0.4578995512067301,-1355.0,1,57.03287671232878,,6.499888888888888,0.2147777777777778,0.033043299885468135
3251,103794,0,Cash loans,F,N,Y,81000.0,534204.0,28192.5,495000.0,Working,Secondary / secondary special,Married,1,1,1,1,1,0,2.0,0.7365026818521766,0.6545323548746489,0.5971924268337128,-1676.0,0,55.96438356164385,27.0,6.595111111111112,0.3480555555555556,0.052774782667295635
3252,103795,0,Cash loans,M,N,Y,135000.0,1185282.0,34785.0,1035000.0,Working,Secondary / secondary special,Married,1,1,0,1,1,0,2.0,0.4262378779135873,0.44167443253848254,0.7449321846094795,-2382.0,1,37.67945205479453,13.0,8.779866666666667,0.25766666666666665,0.02934744643046971
3253,103796,0,Cash loans,F,Y,Y,103500.0,521280.0,27423.0,450000.0,Pensioner,Secondary / secondary special,Single / not married,1,0,0,1,0,0,1.0,0.8599588991916585,0.7330554722825378,0.4848514754962666,-590.0,1,60.7068493150685,,5.036521739130435,0.2649565217391304,0.05260704419889503
3254,103797,0,Cash loans,F,N,Y,128407.5,1762110.0,46611.0,1575000.0,State servant,Higher education,Married,1,1,0,1,0,0,3.0,0.6137524748952305,0.3701555274287424,,-1512.0,1,45.64383561643836,1.0,13.722796565621168,0.36299281584019627,0.02645181061341233
3255,103798,0,Cash loans,M,Y,Y,112500.0,900000.0,26446.5,900000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,4.0,0.6582002715953621,0.4828152682367632,0.8182475079127519,-3057.0,1,44.317808219178076,5.0,8.0,0.23508,0.029385
3256,103799,1,Cash loans,M,Y,Y,202500.0,1019299.5,55426.5,837000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,1,4.0,,0.12855704480660846,0.5867400085415683,-431.0,1,46.93150684931507,0.0,5.0335777777777775,0.2737111111111111,0.05437705012118617
3257,103800,0,Cash loans,M,N,Y,270000.0,1595115.0,50215.5,1377000.0,Commercial associate,Higher education,Married,1,1,0,1,1,1,2.0,0.5608470725755806,0.6185275196354857,0.5726825047161584,-2191.0,0,39.654794520547945,8.0,5.9078333333333335,0.18598333333333333,0.03148080232459729
3258,103801,0,Cash loans,F,N,Y,112500.0,495000.0,34582.5,495000.0,Working,Secondary / secondary special,Married,1,1,0,1,1,0,2.0,0.39256858699389424,0.5161509391373887,0.5136937663039473,-1271.0,1,48.2,4.0,4.4,0.3074,0.06986363636363636
3259,103802,0,Cash loans,F,N,Y,67500.0,743031.0,37872.0,688500.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,0,2.0,,0.05653262213443357,0.7662336700704004,-158.0,0,63.90684931506849,,11.007866666666667,0.5610666666666667,0.050969609612519534
3260,103803,0,Cash loans,M,N,Y,166500.0,808650.0,26217.0,675000.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.6758821133590999,0.7751552674785404,-2125.0,1,50.97260273972603,8.0,4.856756756756757,0.15745945945945947,0.032420701168614355
3261,103804,0,Cash loans,F,Y,N,112500.0,1046142.0,30717.0,913500.0,State servant,Secondary / secondary special,Married,1,1,0,1,0,0,4.0,0.443187963012684,0.5660742294280295,0.6956219298394389,-83.0,1,33.59178082191781,13.0,9.29904,0.27304,0.029362170718697844
3262,103805,0,Cash loans,M,Y,Y,225000.0,472500.0,37332.0,472500.0,Working,Secondary / secondary special,Married,1,1,1,1,1,0,2.0,,0.3762118385538861,0.6246146584503397,-853.0,1,57.802739726027404,15.0,2.1,0.16592,0.07900952380952381
3263,103806,0,Cash loans,M,N,Y,270000.0,1837629.0,48604.5,1642500.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.8043859107172237,0.626819698030074,0.3201633668633456,-1784.0,1,48.2027397260274,1.0,6.806033333333334,0.18001666666666666,0.02644957170353755
3264,103807,0,Cash loans,M,N,Y,67500.0,327024.0,21982.5,270000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.3272951578934734,0.022342538109866108,,0.0,1,40.73150684931507,1.0,4.8448,0.32566666666666666,0.0672198370761779
3265,103809,0,Cash loans,F,N,Y,202500.0,208512.0,21496.5,180000.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,1,1,2.0,,0.5156539549135831,0.5797274227921155,-1076.0,1,58.47397260273973,,1.0296888888888889,0.10615555555555556,0.1030947859116022
3266,103810,1,Revolving loans,F,N,Y,81000.0,135000.0,6750.0,135000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,3.0,0.4244899245804851,0.7372746468745458,0.20208660168203949,-1073.0,1,26.221917808219175,7.0,1.6666666666666667,0.08333333333333333,0.05
3267,103811,0,Cash loans,F,Y,N,186750.0,1260000.0,41643.0,1260000.0,Working,Secondary / secondary special,Married,1,1,1,1,0,0,2.0,0.7691377564259582,0.6224564964835763,,-1105.0,1,52.2027397260274,3.0,6.746987951807228,0.2229879518072289,0.03305
3268,103815,0,Cash loans,F,N,Y,47250.0,587619.0,17311.5,490500.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,1,0,2.0,,0.5282356615881453,0.5352762504724826,-1369.0,1,58.66849315068493,,12.436380952380953,0.3663809523809524,0.029460415677505326
3269,103816,0,Revolving loans,F,N,N,135000.0,382500.0,19125.0,382500.0,State servant,Secondary / secondary special,Separated,1,1,0,1,1,0,1.0,,0.5758072773490358,0.4329616670974407,-1669.0,0,54.78082191780822,9.0,2.833333333333333,0.14166666666666666,0.05
3270,103817,0,Cash loans,F,Y,Y,243000.0,1046142.0,30717.0,913500.0,Working,Higher education,Married,1,1,0,1,0,0,3.0,0.6440615405853886,0.4695561791183091,0.6178261467332483,-1100.0,1,38.17260273972602,3.0,4.305111111111112,0.1264074074074074,0.029362170718697844
3271,103819,0,Cash loans,F,N,Y,180000.0,781920.0,41656.5,675000.0,Working,Higher education,Separated,1,1,1,1,0,0,1.0,0.8498518418866886,0.6353876130844349,0.5954562029091491,-1964.0,1,54.94520547945206,8.0,4.343999999999999,0.231425,0.05327463167587477
3272,103820,0,Cash loans,F,N,Y,157500.0,755190.0,32125.5,675000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.5657482664439764,0.6532406544347132,,-1484.0,1,46.602739726027394,1.0,4.794857142857143,0.20397142857142855,0.042539625789536406
3273,103821,1,Cash loans,F,N,Y,180000.0,792162.0,38241.0,630000.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.734089751251357,0.2650494299443805,-332.0,1,48.53150684931507,12.0,4.4009,0.21245,0.048274216637505966
3274,103822,0,Cash loans,F,N,Y,292500.0,592560.0,32274.0,450000.0,Working,Higher education,Married,1,1,0,1,1,0,2.0,,0.6189350510363392,0.4101025731788671,0.0,1,32.115068493150694,1.0,2.0258461538461536,0.11033846153846154,0.05446537059538275
3275,103823,0,Cash loans,F,N,Y,247500.0,1084909.5,35986.5,972000.0,Working,Higher education,Married,1,1,0,1,0,0,2.0,0.7120956393901153,0.6172109337282781,0.4902575124990026,-379.0,1,57.65205479452055,2.0,4.3834727272727285,0.1454,0.033170047824265525
3276,103825,0,Cash loans,F,N,Y,315000.0,661500.0,35244.0,661500.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,1,0,2.0,0.8867721066804944,0.4504328738407462,0.5602843280409464,0.0,1,52.205479452054796,18.0,2.1,0.11188571428571427,0.05327891156462585
3277,103826,0,Cash loans,F,N,Y,180000.0,755190.0,32125.5,675000.0,Pensioner,Secondary / secondary special,Widow,1,0,0,1,0,0,1.0,,0.5462341714138924,0.5262949398096192,-350.0,1,63.25205479452055,,4.1955,0.178475,0.042539625789536406
3278,103827,0,Cash loans,M,N,Y,135000.0,112500.0,7515.0,112500.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,1,0,2.0,0.2366912980423768,0.2670630304225067,0.7934490301648944,-2100.0,1,63.58356164383562,,0.8333333333333334,0.05566666666666667,0.0668
3279,103829,0,Cash loans,F,N,Y,103500.0,187704.0,6124.5,148500.0,Pensioner,Secondary / secondary special,Married,1,0,0,1,0,0,2.0,,0.5513944170648968,0.7713615919194317,-1307.0,0,59.57260273972603,,1.8135652173913044,0.05917391304347825,0.03262850019179133
3280,103831,0,Cash loans,F,N,Y,90000.0,260568.0,27778.5,247500.0,Working,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,0.5109090453037575,0.5498198491751612,0.7503751495159068,-942.0,1,39.369863013698634,9.0,2.8952,0.30865,0.10660748825642442
3281,103832,0,Cash loans,F,N,N,112500.0,412942.5,23836.5,373500.0,Commercial associate,Secondary / secondary special,Married,1,1,0,1,0,0,2.0,,0.6403529154402576,0.6690566947824041,-2594.0,0,48.40821917808219,1.0,3.6706,0.21188,0.05772353293739444
